candidate_id,headline,summary,location,country,years_experience,current_title,current_company,current_company_size,current_industry,companies,titles,industries,career_months,career_years,job_count,avg_tenure_months,career_stability_score,company_count,title_count,institutions,degrees,fields,highest_degree,degree_score,graduation_year,education_count,cs_related_degree,education_text,skills,skill_count,ai_skills,programming_skills,database_skills,cloud_skills,vector_db_skills,mlops_skills,data_engineering_skills,backend_skills,frontend_skills,analytics_skills,other_skills,ai_skill_count,programming_skill_count,database_skill_count,cloud_skill_count,vector_db_skill_count,mlops_skill_count,data_engineering_skill_count,backend_skill_count,frontend_skill_count,analytics_skill_count,skills_text,certifications,certification_count,ai_certifications,cloud_certifications,data_certifications,ai_certification_count,cloud_certification_count,data_certification_count,certification_text,languages,language_count,professional_languages,native_languages,professional_language_count,native_language_count,average_language_score,languages_text,recruiter_response_rate,github_activity_score,interview_completion_rate,offer_acceptance_rate,profile_completeness_score,search_appearance_30d,saved_by_recruiters_30d,profile_views_received_30d,connection_count,endorsements_received,applications_submitted_30d,avg_response_time_hours,notice_period_days,open_to_work,willing_to_relocate,linkedin_connected,preferred_work_mode,verified_email,verified_phone,expected_salary_min,expected_salary_max,average_skill_assessment,behavior_score,behavior_text
CAND_0000029,business analyst driving business outcomes,professional with 7.2+ years of experience. i m a marketing manager with substantial experience in cross-functional collaboration stakeholder management and execution. lately i ve been curious about how ai tools could augment my work i ve experimented with chatgpt and a few other tools for productivity and content creation and i think the space is exciting. open to roles where i can apply my domain expertise alongside emerging ai capabilities.,noida uttar pradesh,india,7.2,business analyst,wipro,10001+,it services,"['wipro', 'globex inc', 'tcs']","['business analyst', 'mechanical engineer', 'civil engineer']","['it services', 'manufacturing']",85,7.08,3,28.33,2.36,3,3,['symbiosis international'],['b.tech'],['artificial intelligence'],b.tech,3,2011,1,True,symbiosis international b.tech artificial intelligence,"['node.js', 'scrum', 'tailwind', 'hadoop', 'spring boot', 'ci/cd', 'grpc', 'terraform']",8,[],[],[],[],[],[],['hadoop'],['node.js'],['tailwind'],[],"['scrum', 'spring boot', 'ci/cd', 'grpc', 'terraform']",0,0,0,0,0,0,1,1,1,0,node.js scrum tailwind hadoop spring boot ci/cd grpc terraform,[],0,[],[],[],0,0,0,,"['english', 'hindi']",2,[],"['english', 'hindi']",0,2,4.0,english hindi,0.12,42.5,0.67,-1.0,40.5,150,8,51,297,4,8,48.4,60,False,False,True,onsite,True,False,17.5,19.1,0.0,0.706,"Recruiter response 0.12, GitHub 42.5, Interview completion 0.67, Profile completeness 40.5, Assessment 0"
CAND_0000030,marketing manager driving business outcomes,professional with 10.0+ years of experience. i ve spent my career in marketing manager roles mostly focused on driving outcomes through process people and customer relationships. lately i ve been curious about how ai tools could augment my work i ve experimented with chatgpt and a few other tools for productivity and content creation and i think the space is exciting. open to roles where i can apply my domain expertise alongside emerging ai capabilities.,kochi kerala,india,10.0,marketing manager,dunder mifflin,201-500,paper products,"['dunder mifflin', 'hooli']","['marketing manager', 'sales executive', 'content writer']","['paper products', 'software']",118,9.83,3,39.33,3.28,2,3,['generic state university'],"['b.e.', 'ph.d']","['computer engineering', 'artificial intelligence']",ph.d,5,2020,2,True,generic state university generic state university b.e. ph.d computer engineering artificial intelligence,"['grpc', 'apache beam', 'graphql', 'java', 'spring boot', 'microservices', 'six sigma', 'accounting', 'html']",9,[],['java'],[],[],[],[],['apache beam'],[],['html'],[],"['grpc', 'graphql', 'spring boot', 'microservices', 'six sigma', 'accounting']",0,1,0,0,0,0,1,0,1,0,grpc apache beam graphql java spring boot microservices six sigma accounting html,[],0,[],[],[],0,0,0,,"['english', 'hindi']",2,['english'],[],1,0,2.5,english hindi,0.66,21.7,0.73,-1.0,59.7,54,1,58,552,45,0,131.1,60,False,False,False,flexible,True,True,14.7,14.2,0.0,0.543,"Recruiter response 0.66, GitHub 21.7, Interview completion 0.73, Profile completeness 59.7, Assessment 0"
CAND_0000031,recommendation systems engineer search ranking & retrieval,machine learning engineer with 6.0 years of experience building ml-powered features in production. strong background in nlp recommendation systems and applied ai comfortable across the ml stack from feature engineering through deployment. recently i led the team that migrated our keyword-search-based product to embedding-based retrieval. i ve learned that most retrieval problems are actually evaluation problems in disguise. my academic background is in cs/ml but my main learning has come from shipping real systems and seeing what holds up under production load. open to senior ic roles in applied ml or ai engineering ideally at product companies where i d own a meaningful piece of the ml stack.,hyderabad telangana,india,6.0,recommendation systems engineer,swiggy,5001-10000,food delivery,"['swiggy', 'mad street den', 'uber', 'zomato']","['recommendation systems engineer', 'search engineer', 'nlp engineer', 'applied machine learning engineer']","['food delivery', 'ai/ml', 'transportation']",70,5.83,4,17.5,1.46,4,4,['srm university'],['m.tech'],['computer engineering'],m.tech,4,2006,1,True,srm university m.tech computer engineering,"['go', 'mlflow', 'faiss', 'pinecone', 'angular', 'image classification', 'machine learning', 'speech recognition', 'bentoml', 'mlops', 'embeddings', 'information retrieval', 'hugging face transformers', 'feature engineering', 'sentence transformers', 'scikit-learn', 'marketing']",17,"['image classification', 'machine learning', 'speech recognition']",['go'],[],[],"['faiss', 'pinecone']","['mlflow', 'bentoml']",[],[],['angular'],[],"['mlops', 'embeddings', 'information retrieval', 'hugging face transformers', 'feature engineering', 'sentence transformers', 'scikit-learn', 'marketing']",3,1,0,0,2,2,0,0,1,0,go mlflow faiss pinecone angular image classification machine learning speech recognition bentoml mlops embeddings information retrieval hugging face transformers feature engineering sentence transformers scikit-learn marketing,[],0,[],[],[],0,0,0,,"['english', 'hindi']",2,[],"['english', 'hindi']",0,2,4.0,english hindi,0.91,32.6,0.6,0.38,83.4,778,13,194,832,177,2,76.1,60,True,True,False,flexible,False,True,27.3,60.2,63.55,1.068,"Recruiter response 0.91, GitHub 32.6, Interview completion 0.6, Profile completeness 83.4, Assessment 63.55"
CAND_0000032,.net developer full-stack development,software engineer with 8.1 years of experience across web backend and cloud systems. strong fundamentals in software development and system design. most of my work is conventional backend engineering apis databases queues deployments. i ve been keeping up with ai/ml at a self-learner level taken some online courses played with the openai and anthropic apis built a small rag side project but i haven t done it in a professional capacity yet. open to roles where i can either deepen my software engineering work or if the team is open to it start contributing to ml-adjacent systems.,gurgaon haryana,india,8.1,.net developereloper,cognizant,10001+,it services,"['cognizant', 'hcl', 'globex inc']","['.net developereloper', 'cloud engineer', 'mobile developereloper']","['it services', 'manufacturing']",95,7.92,3,31.67,2.64,3,3,"['vit chennai', 'amity university']","['m.sc', 'ph.d']","['machine learning', 'physics']",ph.d,5,2020,2,True,vit chennai amity university m.sc ph.d machine learning physics,"['speech recognition', 'project management', 'rest apis', 'css', 'embeddings', 'hadoop', 'apache spark', 'python', 'data pipelines', 'opencv']",10,['speech recognition'],['python'],[],[],[],[],"['hadoop', 'apache spark']",[],['css'],[],"['project management', 'rest apis', 'embeddings', 'data pipelines', 'opencv']",1,1,0,0,0,0,2,0,1,0,speech recognition project management rest apis css embeddings hadoop apache spark python data pipelines opencv,[],0,[],[],[],0,0,0,,"['english', 'hindi']",2,[],"['english', 'hindi']",0,2,4.0,english hindi,0.69,-1.0,0.78,0.25,35.4,56,4,80,404,22,3,58.6,150,False,True,False,flexible,True,False,18.3,15.7,0.0,0.37,"Recruiter response 0.69, GitHub -1.0, Interview completion 0.78, Profile completeness 35.4, Assessment 0"
CAND_0000033,graphic designer helping teams scale,professional with 8.6+ years of experience. i m a marketing manager with substantial experience in cross-functional collaboration stakeholder management and execution. lately i ve been curious about how ai tools could augment my work i ve experimented with chatgpt and a few other tools for productivity and content creation and i think the space is exciting. open to roles where i can apply my domain expertise alongside emerging ai capabilities.,pune maharashtra,india,8.6,graphic designer,wipro,10001+,it services,"['wipro', 'dunder mifflin', 'acme corp']","['graphic designer', 'project manager', 'content writer']","['it services', 'paper products', 'manufacturing']",102,8.5,3,34.0,2.83,3,3,['tier-3 engineering college'],['m.s.'],['computer science'],m.s.,4,2017,1,True,tier-3 engineering college m.s. computer science,"['kubernetes', 'data pipelines', 'snowflake', 'ci/cd', 'seo', 'etl', 'airflow', 'typescript', 'content writing', 'spring boot']",10,[],['typescript'],['snowflake'],['kubernetes'],[],['airflow'],['etl'],[],[],[],"['data pipelines', 'ci/cd', 'seo', 'content writing', 'spring boot']",0,1,1,1,0,1,1,0,0,0,kubernetes data pipelines snowflake ci/cd seo etl airflow typescript content writing spring boot,['six sigma green belt'],1,[],[],[],0,0,0,six sigma green belt,"['english', 'hindi']",2,['english'],[],1,0,2.5,english hindi,0.08,38.3,0.37,-1.0,74.0,98,2,42,410,29,9,210.9,30,True,False,False,remote,False,True,8.3,13.0,0.0,0.625,"Recruiter response 0.08, GitHub 38.3, Interview completion 0.37, Profile completeness 74.0, Assessment 0"
CAND_0000034,business analyst driving business outcomes,professional with 14.5+ years of experience. i m a marketing manager with substantial experience in cross-functional collaboration stakeholder management and execution. lately i ve been curious about how ai tools could augment my work i ve experimented with chatgpt and a few other tools for productivity and content creation and i think the space is exciting. open to roles where i can apply my domain expertise alongside emerging ai capabilities.,ahmedabad gujarat,india,14.5,business analyst,wipro,10001+,it services,"['wipro', 'hooli', 'infosys', 'tcs', 'pied piper', 'stark industries']","['business analyst', 'mechanical engineer', 'accountant', 'content writer']","['it services', 'software', 'manufacturing']",170,14.17,7,24.29,2.02,6,4,['tier-3 engineering college'],['b.e.'],['computer engineering'],b.e.,3,2010,1,True,tier-3 engineering college b.e. computer engineering,"['graphql', 'excel', 'node.js', 'terraform', 'salesforce crm', 'flask', 'react', 'azure', 'redux', 'next.js']",10,[],[],[],['azure'],[],[],[],"['node.js', 'flask']",['react'],['excel'],"['graphql', 'terraform', 'salesforce crm', 'redux', 'next.js']",0,0,0,1,0,0,0,2,1,1,graphql excel node.js terraform salesforce crm flask react azure redux next.js,[],0,[],[],[],0,0,0,,"['english', 'hindi']",2,[],"['english', 'hindi']",0,2,4.0,english hindi,0.15,-1.0,0.41,-1.0,41.2,143,2,25,226,27,7,253.5,90,False,False,False,hybrid,True,True,14.4,28.0,0.0,0.009,"Recruiter response 0.15, GitHub -1.0, Interview completion 0.41, Profile completeness 41.2, Assessment 0"
CAND_0000035,full stack developer backend systems & apis,software engineer with 4.3 years of experience across web backend and cloud systems. strong fundamentals in software development and system design. my background is full-stack but my comfort zone is the backend and the database. i ve been keeping up with ai/ml at a self-learner level taken some online courses played with the openai and anthropic apis built a small rag side project but i haven t done it in a professional capacity yet. open to roles where i can either deepen my software engineering work or if the team is open to it start contributing to ml-adjacent systems.,hyderabad telangana,india,4.3,full stack developereloper,globex inc,501-1000,manufacturing,"['globex inc', 'wipro']","['full stack developereloper', 'software engineer']","['manufacturing', 'it services']",51,4.25,2,25.5,2.12,2,2,"['generic state university', 'bharati vidyapeeth']","['b.e.', 'm.s.']","['civil engineering', 'data science']",m.s.,4,2015,2,True,generic state university bharati vidyapeeth b.e. m.s. civil engineering data science,"['snowflake', 'bigquery', 'recommendation systems', 'data pipelines', 'docker', 'mongodb', 'postgresql', 'sales', 'kafka', 'speech recognition', 'bentoml', 'go', 'next.js', 'dbt']",14,['speech recognition'],['go'],"['snowflake', 'mongodb', 'postgresql']",['docker'],[],['bentoml'],['kafka'],[],[],[],"['bigquery', 'recommendation systems', 'data pipelines', 'sales', 'next.js', 'dbt']",1,1,3,1,0,1,1,0,0,0,snowflake bigquery recommendation systems data pipelines docker mongodb postgresql sales kafka speech recognition bentoml go next.js dbt,"['aws certified cloud practitioner', 'six sigma green belt']",2,[],['aws certified cloud practitioner'],[],0,1,0,aws certified cloud practitioner six sigma green belt,"['english', 'hindi']",2,['english'],[],1,0,2.5,english hindi,0.34,-1.0,0.5,-1.0,56.2,173,1,7,398,45,4,178.0,60,False,False,False,onsite,True,True,11.2,22.8,0.0,0.087,"Recruiter response 0.34, GitHub -1.0, Interview completion 0.5, Profile completeness 56.2, Assessment 0"
CAND_0000036,project manager 11.3+ yrs experience,professional with 11.3+ years of experience. i m a marketing manager with substantial experience in cross-functional collaboration stakeholder management and execution. lately i ve been curious about how ai tools could augment my work i ve experimented with chatgpt and a few other tools for productivity and content creation and i think the space is exciting. open to roles where i can apply my domain expertise alongside emerging ai capabilities.,trivandrum kerala,india,11.3,project manager,initech,51-200,software,"['initech', 'hooli', 'dunder mifflin', 'tcs', 'wayne enterprises']","['project manager', 'content writer', 'hr manager', 'civil engineer', 'marketing manager']","['software', 'paper products', 'it services', 'conglomerate']",134,11.17,5,26.8,2.23,5,5,['kiit university'],['m.s.'],['commerce'],m.s.,4,2006,1,False,kiit university m.s. commerce,"['figma', 'mongodb', 'powerpoint', 'css', 'excel', 'graphql', 'object detection', 'vue.js', 'sales']",9,['object detection'],[],['mongodb'],[],[],[],[],[],['css'],['excel'],"['figma', 'powerpoint', 'graphql', 'vue.js', 'sales']",1,0,1,0,0,0,0,0,1,1,figma mongodb powerpoint css excel graphql object detection vue.js sales,[],0,[],[],[],0,0,0,,"['english', 'hindi']",2,[],['english'],0,1,3.0,english hindi,0.4,-1.0,0.78,0.46,81.8,175,0,70,324,3,4,236.6,60,True,False,False,remote,True,False,15.3,9.7,0.0,0.413,"Recruiter response 0.4, GitHub -1.0, Interview completion 0.78, Profile completeness 81.8, Assessment 0"
CAND_0000037,business analyst 14.3+ yrs experience,professional with 14.3+ years of experience. i ve spent my career in marketing manager roles mostly focused on driving outcomes through process people and customer relationships. lately i ve been curious about how ai tools could augment my work i ve experimented with chatgpt and a few other tools for productivity and content creation and i think the space is exciting. open to roles where i can apply my domain expertise alongside emerging ai capabilities.,dubai,uae,14.3,business analyst,stark industries,1001-5000,manufacturing,"['stark industries', 'initech', 'hooli', 'acme corp']","['business analyst', 'civil engineer', 'content writer', 'mechanical engineer', 'hr manager']","['manufacturing', 'software']",170,14.17,5,34.0,2.83,4,5,"['tier-3 engineering college', 'lovely professional university']","['b.tech', 'm.tech']","['machine learning', 'statistics']",m.tech,4,2016,2,True,tier-3 engineering college lovely professional university b.tech m.tech machine learning statistics,"['databricks', 'docker', 'flask', 'aws', 'terraform', 'tally', 'tts', 'apache beam']",8,['tts'],[],[],"['docker', 'aws']",[],[],"['databricks', 'apache beam']",['flask'],[],[],"['terraform', 'tally']",1,0,0,2,0,0,2,1,0,0,databricks docker flask aws terraform tally tts apache beam,['aws certified cloud practitioner'],1,[],['aws certified cloud practitioner'],[],0,1,0,aws certified cloud practitioner,"['english', 'hindi']",2,['hindi'],['english'],1,1,3.5,english hindi,0.78,-1.0,0.82,0.19,25.6,178,1,80,503,13,6,107.1,30,False,False,True,onsite,True,True,8.8,14.2,0.0,0.372,"Recruiter response 0.78, GitHub -1.0, Interview completion 0.82, Profile completeness 25.6, Assessment 0"
CAND_0000038,java developer cloud & devops,software engineer with 6.7 years of experience across web backend and cloud systems. strong fundamentals in software development and system design. my background is full-stack but my comfort zone is the backend and the database. i ve been keeping up with ai/ml at a self-learner level taken some online courses played with the openai and anthropic apis built a small rag side project but i haven t done it in a professional capacity yet. open to roles where i can either deepen my software engineering work or if the team is open to it start contributing to ml-adjacent systems.,coimbatore tamil nadu,india,6.7,java developereloper,swiggy,5001-10000,food delivery,"['swiggy', 'globex inc', 'hooli']","['java developereloper', '.net developereloper', 'developerops engineer']","['food delivery', 'manufacturing', 'software']",79,6.58,3,26.33,2.19,3,3,['vit chennai'],['b.sc'],['computer engineering'],b.sc,3,2020,1,True,vit chennai b.sc computer engineering,"['kubeflow', 'django', 'redux', 'weaviate', 'powerpoint', 'figma', 'docker', 'graphql', 'agile', 'mlops', 'azure']",11,[],[],[],"['docker', 'azure']",['weaviate'],['kubeflow'],[],['django'],[],[],"['redux', 'powerpoint', 'figma', 'graphql', 'agile', 'mlops']",0,0,0,2,1,1,0,1,0,0,kubeflow django redux weaviate powerpoint figma docker graphql agile mlops azure,[],0,[],[],[],0,0,0,,"['english', 'hindi']",2,['english'],[],1,0,2.5,english hindi,0.2,37.8,0.75,-1.0,35.8,300,18,102,316,51,9,61.0,90,True,True,False,flexible,True,True,9.2,15.9,0.0,0.661,"Recruiter response 0.2, GitHub 37.8, Interview completion 0.75, Profile completeness 35.8, Assessment 0"
CAND_0000039,marketing manager helping teams scale,professional with 3.9+ years of experience. my professional background is in marketing manager i ve built and led teams owned kpis and driven business outcomes in this domain. lately i ve been curious about how ai tools could augment my work i ve experimented with chatgpt and a few other tools for productivity and content creation and i think the space is exciting. open to roles where i can apply my domain expertise alongside emerging ai capabilities.,bhubaneswar odisha,india,3.9,marketing manager,acme corp,201-500,manufacturing,"['acme corp', 'stark industries']","['marketing manager', 'mechanical engineer']",['manufacturing'],46,3.83,2,23.0,1.92,2,2,['chandigarh university'],"['b.tech', 'm.e.']","['electrical engineering', 'artificial intelligence']",m.e.,4,2014,2,True,chandigarh university chandigarh university b.tech m.e. electrical engineering artificial intelligence,"['apache spark', 'tailwind', 'sales', 'ci/cd', 'illustrator', 'hadoop', 'microservices', 'rest apis', 'aws']",9,[],[],[],['aws'],[],[],"['apache spark', 'hadoop']",[],['tailwind'],[],"['sales', 'ci/cd', 'illustrator', 'microservices', 'rest apis']",0,0,0,1,0,0,2,0,1,0,apache spark tailwind sales ci/cd illustrator hadoop microservices rest apis aws,[],0,[],[],[],0,0,0,,"['english', 'hindi']",2,[],['english'],0,1,3.0,english hindi,0.52,-1.0,0.74,-1.0,28.3,146,6,22,102,9,0,40.1,30,False,True,True,hybrid,False,True,17.4,16.0,0.0,0.129,"Recruiter response 0.52, GitHub -1.0, Interview completion 0.74, Profile completeness 28.3, Assessment 0"
CAND_0000040,customer support helping teams scale,professional with 1.6+ years of experience. i ve spent my career in marketing manager roles mostly focused on driving outcomes through process people and customer relationships. lately i ve been curious about how ai tools could augment my work i ve experimented with chatgpt and a few other tools for productivity and content creation and i think the space is exciting. open to roles where i can apply my domain expertise alongside emerging ai capabilities.,kochi kerala,india,1.6,customer support,globex inc,501-1000,manufacturing,['globex inc'],['customer support'],['manufacturing'],19,1.58,1,19.0,1.58,1,1,['local engineering college'],['b.tech'],['mba'],b.tech,3,2013,1,False,local engineering college b.tech mba,"['sql', 'spring boot', 'accounting', 'rust', 'redux', 'sap', 'weights & biases', 'rest apis', 'apache spark']",9,[],['rust'],[],[],[],['weights & biases'],['apache spark'],[],[],[],"['sql', 'spring boot', 'accounting', 'redux', 'sap', 'rest apis']",0,1,0,0,0,1,1,0,0,0,sql spring boot accounting rust redux sap weights & biases rest apis apache spark,[],0,[],[],[],0,0,0,,"['english', 'hindi']",2,['english'],[],1,0,2.5,english hindi,0.46,-1.0,0.8,0.44,39.5,95,1,52,176,35,6,268.3,90,False,False,False,remote,True,False,7.6,8.2,0.0,0.362,"Recruiter response 0.46, GitHub -1.0, Interview completion 0.8, Profile completeness 39.5, Assessment 0"
CAND_0000041,operations manager helping teams scale,professional with 13.7+ years of experience. i ve spent my career in marketing manager roles mostly focused on driving outcomes through process people and customer relationships. lately i ve been curious about how ai tools could augment my work i ve experimented with chatgpt and a few other tools for productivity and content creation and i think the space is exciting. open to roles where i can apply my domain expertise alongside emerging ai capabilities.,delhi delhi,india,13.7,operations manager,hooli,1001-5000,software,"['hooli', 'acme corp', 'wayne enterprises', 'infosys', 'dunder mifflin']","['operations manager', 'business analyst', 'content writer', 'mechanical engineer']","['software', 'manufacturing', 'conglomerate', 'it services', 'paper products']",162,13.5,5,32.4,2.7,5,4,['local engineering college'],['m.s.'],['machine learning'],m.s.,4,2018,1,True,local engineering college m.s. machine learning,"['airflow', 'sql', 'go', 'google cloud', 'figma', 'react', 'webpack', 'kubernetes', 'angular']",9,[],['go'],[],"['google cloud', 'kubernetes']",[],['airflow'],[],[],"['react', 'angular']",[],"['sql', 'figma', 'webpack']",0,1,0,2,0,1,0,0,2,0,airflow sql go google cloud figma react webpack kubernetes angular,[],0,[],[],[],0,0,0,,"['english', 'hindi']",2,"['english', 'hindi']",[],2,0,3.0,english hindi,0.07,-1.0,0.85,0.16,75.9,150,6,3,143,19,9,135.3,90,True,True,True,remote,True,True,5.4,9.3,0.0,0.307,"Recruiter response 0.07, GitHub -1.0, Interview completion 0.85, Profile completeness 75.9, Assessment 0"
CAND_0000042,hr manager 5.0+ yrs experience,professional with 5.0+ years of experience. i m a marketing manager with substantial experience in cross-functional collaboration stakeholder management and execution. lately i ve been curious about how ai tools could augment my work i ve experimented with chatgpt and a few other tools for productivity and content creation and i think the space is exciting. open to roles where i can apply my domain expertise alongside emerging ai capabilities.,berlin,germany,5.0,hr manager,wayne enterprises,10001+,conglomerate,"['wayne enterprises', 'wipro', 'infosys']","['hr manager', 'business analyst', 'customer support']","['conglomerate', 'it services']",59,4.92,3,19.67,1.64,3,3,"['srm chennai', 'symbiosis international']","['b.tech', 'b.e.']","['civil engineering', 'mathematics']",b.tech,3,2021,2,False,srm chennai symbiosis international b.tech b.e. civil engineering mathematics,"['project management', 'grpc', 'marketing', 'sap', 'illustrator', 'node.js', 'yolo', 'tailwind', 'css', 'figma']",10,[],[],[],[],[],[],[],['node.js'],"['tailwind', 'css']",[],"['project management', 'grpc', 'marketing', 'sap', 'illustrator', 'yolo', 'figma']",0,0,0,0,0,0,0,1,2,0,project management grpc marketing sap illustrator node.js yolo tailwind css figma,"['six sigma green belt', 'scrum master certified']",2,[],[],[],0,0,0,six sigma green belt scrum master certified,"['english', 'hindi']",2,['english'],[],1,0,2.5,english hindi,0.58,-1.0,0.35,-1.0,58.6,34,9,57,591,29,8,24.8,30,False,True,False,flexible,True,True,10.5,18.8,0.0,0.109,"Recruiter response 0.58, GitHub -1.0, Interview completion 0.35, Profile completeness 58.6, Assessment 0"
CAND_0000043,cloud engineer full-stack development,software engineer with 8.3 years of experience across web backend and cloud systems. strong fundamentals in software development and system design. i ve worked across web frontends rest apis and cloud deployments comfortable in most parts of a typical saas stack. i ve been keeping up with ai/ml at a self-learner level taken some online courses played with the openai and anthropic apis built a small rag side project but i haven t done it in a professional capacity yet. open to roles where i can either deepen my software engineering work or if the team is open to it start contributing to ml-adjacent systems.,chandigarh chandigarh,india,8.3,cloud engineer,swiggy,5001-10000,food delivery,"['swiggy', 'hcl', 'mindtree', 'initech']","['cloud engineer', '.net developereloper', 'frontend engineer', 'developerops engineer']","['food delivery', 'it services', 'software']",99,8.25,4,24.75,2.06,4,4,['regional technical institute'],"['m.e.', 'b.sc']","['electronics', 'physics']",m.e.,4,2017,2,True,regional technical institute regional technical institute m.e. b.sc electronics physics,"['elasticsearch', 'opensearch', 'airflow', 'kubeflow', 'fine-tuning llms', 'haystack', 'opencv', 'tensorflow', 'peft', 'langchain', 'weights & biases', 'reinforcement learning', 'deep learning', 'image classification', 'node.js', 'project management', 'feature engineering']",17,"['fine-tuning llms', 'tensorflow', 'langchain', 'deep learning', 'image classification']",[],[],[],[],"['airflow', 'kubeflow', 'weights & biases']",[],['node.js'],[],[],"['elasticsearch', 'opensearch', 'haystack', 'opencv', 'peft', 'reinforcement learning', 'project management', 'feature engineering']",5,0,0,0,0,3,0,1,0,0,elasticsearch opensearch airflow kubeflow fine-tuning llms haystack opencv tensorflow peft langchain weights & biases reinforcement learning deep learning image classification node.js project management feature engineering,[],0,[],[],[],0,0,0,,"['english', 'hindi']",2,['hindi'],['english'],1,1,3.5,english hindi,0.04,-1.0,0.72,-1.0,57.0,167,2,38,102,39,8,223.5,120,False,True,False,remote,True,True,6.3,21.2,0.0,0.072,"Recruiter response 0.04, GitHub -1.0, Interview completion 0.72, Profile completeness 57.0, Assessment 0"
CAND_0000044,frontend engineer backend systems & apis,software engineer with 5.7 years of experience across web backend and cloud systems. strong fundamentals in software development and system design. i ve spent most of my career on web and api development python/django and node.js mostly. i ve been keeping up with ai/ml at a self-learner level taken some online courses played with the openai and anthropic apis built a small rag side project but i haven t done it in a professional capacity yet. open to roles where i can either deepen my software engineering work or if the team is open to it start contributing to ml-adjacent systems.,indore madhya pradesh,india,5.7,frontend engineer,tech mahindra,10001+,it services,"['tech mahindra', 'hooli']","['frontend engineer', 'developerops engineer']","['it services', 'software']",68,5.67,2,34.0,2.83,2,2,"['chandigarh university', 'amity university']","['m.sc', 'b.e.']","['information technology', 'civil engineering']",m.sc,4,2021,2,True,chandigarh university amity university m.sc b.e. information technology civil engineering,"['hadoop', 'javascript', 'databricks', 'python', 'dbt', 'ci/cd']",6,[],"['javascript', 'python']",[],[],[],[],"['hadoop', 'databricks']",[],[],[],"['dbt', 'ci/cd']",0,2,0,0,0,0,2,0,0,0,hadoop javascript databricks python dbt ci/cd,[],0,[],[],[],0,0,0,,"['english', 'hindi']",2,"['english', 'hindi']",[],2,0,3.0,english hindi,0.66,6.5,0.66,-1.0,30.6,288,18,78,58,38,7,179.1,90,False,False,False,remote,True,False,8.8,12.3,0.0,0.257,"Recruiter response 0.66, GitHub 6.5, Interview completion 0.66, Profile completeness 30.6, Assessment 0"
CAND_0000045,project manager 12.2+ yrs experience,professional with 12.2+ years of experience. my professional background is in marketing manager i ve built and led teams owned kpis and driven business outcomes in this domain. lately i ve been curious about how ai tools could augment my work i ve experimented with chatgpt and a few other tools for productivity and content creation and i think the space is exciting. open to roles where i can apply my domain expertise alongside emerging ai capabilities.,indore madhya pradesh,india,12.2,project manager,initech,51-200,software,"['initech', 'pied piper', 'infosys', 'wayne enterprises', 'tcs', 'stark industries']","['project manager', 'civil engineer', 'marketing manager', 'content writer', 'graphic designer', 'operations manager']","['software', 'it services', 'conglomerate', 'manufacturing']",143,11.92,7,20.43,1.7,6,6,"['generic state university', 'kiit university']","['m.e.', 'b.tech']","['statistics', 'machine learning']",m.e.,4,2020,2,True,generic state university kiit university m.e. b.tech statistics machine learning,"['google cloud', 'sales', 'redux', 'postgresql', 'airflow', 'sap']",6,[],[],['postgresql'],['google cloud'],[],['airflow'],[],[],[],[],"['sales', 'redux', 'sap']",0,0,1,1,0,1,0,0,0,0,google cloud sales redux postgresql airflow sap,"['scrum master certified', 'six sigma green belt']",2,[],[],[],0,0,0,scrum master certified six sigma green belt,"['english', 'hindi']",2,"['english', 'hindi']",[],2,0,3.0,english hindi,0.62,-1.0,0.33,-1.0,25.4,23,6,37,490,2,0,20.8,60,True,True,True,hybrid,True,True,9.7,12.3,0.0,0.063,"Recruiter response 0.62, GitHub -1.0, Interview completion 0.33, Profile completeness 25.4, Assessment 0"
CAND_0000046,mechanical engineer 7.8+ yrs experience,professional with 7.8+ years of experience. i ve spent my career in marketing manager roles mostly focused on driving outcomes through process people and customer relationships. lately i ve been curious about how ai tools could augment my work i ve experimented with chatgpt and a few other tools for productivity and content creation and i think the space is exciting. open to roles where i can apply my domain expertise alongside emerging ai capabilities.,london,uk,7.8,mechanical engineer,hooli,1001-5000,software,"['hooli', 'pied piper']","['mechanical engineer', 'hr manager', 'marketing manager']",['software'],93,7.75,3,31.0,2.58,2,3,"['christ university', 'chandigarh university']","['m.tech', 'b.e.']","['electrical engineering', 'statistics']",m.tech,4,2017,2,True,christ university chandigarh university m.tech b.e. electrical engineering statistics,"['agile', 'scrum', 'sap', 'react', 'azure', 'etl']",6,[],[],[],['azure'],[],[],['etl'],[],['react'],[],"['agile', 'scrum', 'sap']",0,0,0,1,0,0,1,0,1,0,agile scrum sap react azure etl,[],0,[],[],[],0,0,0,,"['english', 'hindi']",2,['english'],[],1,0,2.5,english hindi,0.41,20.9,0.4,0.34,74.8,166,7,80,301,29,6,209.8,30,False,True,True,remote,True,True,7.6,28.0,0.0,0.639,"Recruiter response 0.41, GitHub 20.9, Interview completion 0.4, Profile completeness 74.8, Assessment 0"
